time              7.519400000e-09
                 x                y                z              rxy                G               Bx               By               Bz                m                q           nmacro           rmacro               ID              fEx              fEy              fEz              fBx              fBy              fBz            G_cnt            G_his 
   3.987819592e-03 -1.791580408e-04  1.272840304e+00  3.991842018e-03  1.244092349e+00 -1.734410120e-05 -1.279820695e-07  5.949011743e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.758000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  8.000000000e+00  1.243125000e+00 
   4.059877708e-03  2.462484311e-03  1.375175334e+00  4.748308750e-03  1.243042234e+00 -3.206884057e-05 -2.740497577e-05  5.939825872e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.757000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  6.000000000e+00  1.243135000e+00 
   8.302202198e-04 -1.065547561e-03  1.376500231e+00  1.350798733e-03  1.243011211e+00 -3.496739486e-06  7.038943315e-06  5.939553946e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.190000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  4.000000000e+00  1.243145000e+00 
   4.147241913e-03 -1.507007498e-03  1.428549545e+00  4.412560151e-03  1.242963389e+00  2.616753640e-05 -9.378245965e-06  5.939134675e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.754000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  9.000000000e+00  1.243155000e+00 
   4.139628415e-03  1.114933518e-03  1.366169066e+00  4.287143590e-03  1.242945351e+00  2.735510342e-05  5.775197905e-06  5.938976516e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.753000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  4.000000000e+00  1.243165000e+00 
   4.035871430e-03 -8.300032417e-04  1.346873527e+00  4.120335373e-03  1.243819176e+00  4.609740708e-05 -1.403362192e-05  5.946625755e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.750000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  7.000000000e+00  1.243175000e+00 
   4.048342249e-03  1.775417374e-03  1.284360436e+00  4.420540896e-03  1.243779467e+00  5.739481191e-05  2.617772485e-05  5.946278701e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.749000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.000000000e+01  1.243185000e+00 
   3.867114258e-03 -2.101593566e-03  1.262678998e+00  4.401280291e-03  1.243646442e+00 -5.716067290e-05  3.333460945e-05  5.945115728e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.746000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.200000000e+01  1.243195000e+00 
   4.091267572e-03  4.605959681e-04  1.422353954e+00  4.117112944e-03  1.243249262e+00  5.250112098e-05  5.424141664e-06  5.941639811e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.745000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.000000000e+01  1.243205000e+00 
   3.880946364e-03 -4.788613005e-04  1.402438925e+00  3.910377581e-03  1.244033823e+00  2.816993261e-06  3.997447032e-06  5.948500779e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.742000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  9.000000000e+00  1.243215000e+00 
   8.417829003e-04  1.487036652e-03  1.314099295e+00  1.708764599e-03  1.242989013e+00  3.943239331e-06 -1.086858597e-05  5.939359339e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.189000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  7.000000000e+00  1.243225000e+00 
   3.877814814e-03  2.080819207e-03  1.339962180e+00  4.400824503e-03  1.244020404e+00  7.497786253e-06  7.473223807e-06  5.948383603e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.741000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  4.000000000e+00  1.243235000e+00 
   3.857705055e-03 -1.782735400e-03  1.317224631e+00  4.249709849e-03  1.243048421e+00 -4.608097037e-05  2.478944000e-05  5.939880098e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.738000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.300000000e+01  1.243245000e+00 
   3.855089555e-03  7.483919759e-04  1.255354278e+00  3.927060736e-03  1.243304757e+00 -4.520908451e-05 -1.266335211e-05  5.942125800e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.737000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.100000000e+01  1.243255000e+00 
   3.974449321e-03 -1.162264553e-03  1.291268827e+00  4.140906459e-03  1.243602714e+00  6.501452427e-05 -1.686421947e-05  5.944733302e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.734000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  5.000000000e+00  1.243265000e+00 
   3.745524337e-03  1.366122185e-03  1.395081990e+00  3.986883793e-03  1.243959188e+00 -3.778731077e-05 -1.482861369e-05  5.947848984e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.733000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.300000000e+01  1.243275000e+00 
   7.115923774e-04 -1.915100461e-03  1.311980610e+00  2.043030466e-03  1.243026754e+00  3.640228700e-07  9.684330616e-06  5.939690203e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.162000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.100000000e+01  1.243285000e+00 
   3.871276275e-03 -2.561883203e-03  1.372688427e+00  4.642200506e-03  1.242892718e+00 -1.291923550e-05  7.763583793e-06  5.938514954e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.730000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  5.000000000e+00  1.243295000e+00 
   3.871096909e-03  1.253423740e-04  1.310325243e+00  3.873125609e-03  1.242883958e+00 -1.044889337e-05 -3.946287537e-06  5.938438117e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.729000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  7.000000000e+00  1.243305000e+00 
   7.788818124e-04 -8.926722500e-04  1.341625672e+00  1.184702757e-03  1.244082588e+00  6.667653433e-06 -1.286740686e-06  5.948926538e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.174000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  7.000000000e+00  1.243315000e+00 
   3.929204632e-03 -1.069998285e-04  1.364307069e+00  3.930661268e-03  1.243138831e+00  4.009186008e-05 -1.262786606e-06  5.940672422e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.726000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  6.000000000e+00  1.243325000e+00 
   3.909838765e-03  2.658973574e-03  1.301882552e+00  4.728316787e-03  1.243100889e+00  3.665729720e-05  2.955310556e-05  5.940339946e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.725000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  5.000000000e+00  1.243335000e+00 
   3.811964290e-03 -2.838233403e-03  1.407287833e+00  4.752540436e-03  1.244024517e+00  3.853007897e-05 -2.860241142e-05  5.948419500e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.724000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  9.000000000e+00  1.243345000e+00 
   3.787403376e-03 -1.397062784e-03  1.282326016e+00  4.036856296e-03  1.243984128e+00  3.518165507e-05 -1.831078063e-05  5.948066809e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.722000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  8.000000000e+00  1.243355000e+00 
   3.669757503e-03  1.134936439e-03  1.384843338e+00  3.841249907e-03  1.243451149e+00 -5.516725866e-05 -1.766163083e-05  5.943407294e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.721000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  3.000000000e+00  1.243365000e+00 
   3.883165732e-03 -7.616550341e-04  1.420095249e+00  3.957157376e-03  1.243270327e+00  6.338827940e-05 -1.315625362e-05  5.941824285e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.718000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.000000000e+01  1.243375000e+00 
   3.871698119e-03  1.914160046e-03  1.357658683e+00  4.319034037e-03  1.243240412e+00  6.500801750e-05  3.531938716e-05  5.941562276e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.717000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  5.000000000e+00  1.243385000e+00 
   3.640039842e-03  3.308212716e-03  1.400252849e+00  4.918756085e-03  1.244154427e+00 -9.806465192e-06 -1.277887393e-05  5.949553598e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  1.715000000e+03  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  9.000000000e+00  1.243395000e+00 
