ID,x position [m] ,y position [m],z position [m],"Bx, speed in x [%c]","By, speed in y [%c]","Bz, speed in z [%c]","G, relativistic gamma factor"
509,-0.00187601219,0.002265841658,0.6965745336,-2.058597763e-05,2.305787123e-05,0.5947588492,1.243929364
510,-0.001949304821,-1.305598552e-05,0.5921277576,-2.92755533e-05,3.397250096e-06,0.5939549183,1.243010668
511,-0.001896377723,0.009310923193,0.6545039438,-5.388176669e-06,1.464058979e-05,0.5943793343,1.243495263
512,-0.001890298203,-0.009707208022,0.7169160537,-3.864280758e-06,-2.087248987e-05,0.5943939107,1.243511922
513,-0.001916150655,7.576227542e-06,0.538626317,1.388120717e-05,-1.123971888e-06,0.5939289214,1.242981014
514,-0.001910479957,-0.00232297273,0.600986798,1.493931313e-05,7.457968409e-06,0.5939414101,1.242995259
515,-0.001909777706,0.002341716514,0.6633567096,1.055136249e-05,-1.036325958e-05,0.593967096,1.243024559
516,-0.001826338115,-0.003836739054,0.5597373662,2.440005908e-05,3.976517321e-05,0.5948711759,1.244057989
517,-0.001819878734,0.001081888355,0.6219490367,2.629983681e-05,-6.257006087e-06,0.5946506319,1.243805507
518,-0.001811346489,-0.001064208048,0.6844366377,2.622889385e-05,5.960824687e-06,0.5946972873,1.243858898
519,-0.001869301436,0.003965089073,0.5810047171,-4.177360444e-05,7.248819621e-05,0.5943937462,1.24351174
520,-0.001857492781,-0.005201695683,0.6429180857,-6.463180214e-06,-1.091690825e-05,0.5943501499,1.243461911
521,-0.001871070815,0.0005518548185,0.7058307112,-4.12276228e-05,9.610129973e-06,0.5944248293,1.243547264
522,-0.001849814193,-0.001664012959,0.545377114,3.552617746e-05,2.100674804e-05,0.5941130857,1.243191157
523,-0.001838780155,0.003041837407,0.6077556137,4.140266793e-05,-4.264015082e-05,0.594127314,1.243207401
524,-0.001827495395,-0.003009929842,0.670140552,4.192628296e-05,4.605471712e-05,0.5941431877,1.243225523
525,-0.001798943378,0.001652016051,0.5669732344,-1.17965039e-05,2.299912554e-06,0.5949046449,1.244096324
526,-0.001790451543,-0.0005228965784,0.6294398822,-6.844595147e-06,-2.551320631e-06,0.5949222188,1.244116456
527,-0.001824265908,0.0052537427,0.6915870426,-4.252183652e-06,9.628196134e-06,0.5944806082,1.243611031
528,-0.00181832598,-0.006280663297,0.5873689242,-2.79393793e-06,-1.202505698e-05,0.5942694888,1.243369754
529,-0.001851842467,0.0002822759551,0.6500506491,-3.328508766e-05,5.169250863e-06,0.594061743,1.243132554
530,-0.001860135355,-0.001999615571,0.7124476952,-4.131664591e-05,-2.525848822e-05,0.5940841799,1.243158163
531,-0.001780122697,0.002639572918,0.5523730232,4.105931049e-05,-3.649010542e-05,0.5944398421,1.243564427
532,-0.001769270997,-0.003392780621,0.614792238,4.271179101e-05,5.596949288e-05,0.5944565535,1.243583534
533,-0.001760992359,0.00136309147,0.6772239562,4.166154072e-05,-2.254437464e-05,0.5944735652,1.243602981
534,-0.001773038039,-0.0007977896133,0.5741095617,-2.714768941e-05,-1.033574719e-05,0.5947334419,1.24390028
535,-0.001777825792,0.004486203717,0.6365782803,-3.492010167e-05,5.934887782e-05,0.5947619551,1.243932924
536,-0.001774444453,-0.004451154848,0.6990271891,-3.559101656e-05,-5.545115531e-05,0.5947756876,1.243948645
537,-0.001823452397,0.000836497898,0.5944096802,-1.685331092e-05,7.454900073e-06,0.5939960367,1.243057577
538,-0.001819366769,-0.001384003176,0.6567895652,-1.375841373e-05,-3.245292538e-06,0.5940220261,1.24308723
539,-0.001818596223,0.003529348571,0.7189114085,-1.403065072e-05,1.991364931e-05,0.5937986917,1.242832519
540,-0.001794839987,-0.002670121739,0.5407569062,2.007361069e-05,1.817817143e-05,0.5938709349,1.242914885
541,-0.0017855427,0.002005434546,0.6031323374,1.934667582e-05,-1.579196226e-05,0.5938974123,1.242945078
542,-0.001775021683,-0.0002619996595,0.6655062825,2.014384264e-05,1.175983022e-06,0.5939190923,1.242969804
543,-0.001751743209,0.006373312021,0.5620531063,-1.704415635e-06,1.29543639e-05,0.5943686389,1.243483039
544,-0.001744742661,-0.007195638445,0.6244653053,8.165878396e-07,-1.260027857e-05,0.5943832994,1.243499794
545,-0.001700936189,0.0001420442838,0.6869732138,1.189534985e-05,2.368702918e-06,0.5948398008,1.244022053
546,-0.001764221801,-0.002152408546,0.5833404212,-4.223296289e-05,-3.857959912e-05,0.5943672666,1.243481474
547,-0.001762729593,0.002511615702,0.6457508344,-4.20610803e-05,3.977912966e-05,0.5943823134,1.24349867
548,-0.001761626932,-0.003714763984,0.7081729089,-4.025110984e-05,-6.823691212e-05,0.594405628,1.24352532
549,-0.001714993639,0.001235613026,0.5478127309,4.319984794e-05,-1.849832602e-05,0.5943429862,1.243453727
550,-0.001717997644,-0.0009363556757,0.6099689899,3.331030622e-05,1.445303969e-05,0.594122933,1.243202397
551,-0.001704155411,0.004185684741,0.6723690823,3.846084239e-05,-7.123915782e-05,0.5941548131,1.243238798
552,-0.001680473818,-0.004734481455,0.5692999052,-1.642062592e-05,-2.84086422e-05,0.5948114147,1.243989548
553,-0.001678300414,0.0006700609863,0.6317469874,-9.862471474e-06,6.262417228e-07,0.5948052575,1.243982497
554,-0.001671742103,-0.00149554389,0.694209765,-9.365823933e-06,-9.897852181e-06,0.5948237383,1.244003659
555,-0.001750664739,0.003304601118,0.5899619076,-3.627893959e-05,4.144585065e-05,0.5940423718,1.243110449
556,-0.001746004553,-0.002877749673,0.652338061,-3.383735145e-05,-3.685776725e-05,0.5940597484,1.243130279
557,-0.001741438152,0.001869785894,0.7147141783,-3.136066203e-05,2.466063457e-05,0.5940778202,1.243150903
558,-0.001656205773,-0.0003875406487,0.5548594011,3.367847847e-05,6.352886231e-06,0.594636843,1.24378973
559,-0.001681381288,0.005741163693,0.6176087355,-2.406080176e-07,1.443692698e-05,0.5944554047,1.243582216
560,-0.001684239367,-0.005674642063,0.6800480836,-6.967309972e-06,-1.457056635e-05,0.5944956906,1.243628277
561,-0.001669646588,0.000408093071,0.5763362789,-3.246915522e-05,3.938235765e-06,0.5945475791,1.243687617
562,-0.001667916178,-0.001811451382,0.638797262,-3.399610059e-05,-2.600066525e-05,0.5945782214,1.243722666
563,-0.001664513898,0.002850397523,0.7012484475,-3.187308098e-05,4.004411766e-05,0.594598899,1.243746321
564,-0.001701742085,-0.003277053963,0.5964934434,-4.262535015e-06,-1.069132804e-05,0.5938507361,1.242891853
565,-0.001702862256,0.001558469105,0.6588563965,-1.037586656e-05,7.034628682e-06,0.59387396,1.242918334
566,-0.001695869009,-0.0006727401155,0.7212172902,-8.360293556e-06,5.67783761e-07,0.5938895204,1.242936078
567,-0.001681849547,0.004924135048,0.5371262139,-5.281583903e-06,2.50125144e-05,0.59388169,1.242927149
568,-0.00167876723,-0.004240981123,0.5994893645,1.235884818e-05,9.961666376e-06,0.5939058823,1.242954738
569,-0.001668598667,0.0009690039298,0.6618647366,9.325573171e-06,-2.717615698e-06,0.5939416241,1.242995503
570,-0.001601690182,-0.001203127413,0.5581041157,2.462210728e-05,1.252156565e-05,0.594792753,1.24396818
571,-0.001591190868,0.003624791483,0.6205798178,2.671595839e-05,-4.342117105e-05,0.5948439268,1.244026781
572,-0.001581952597,-0.002417316896,0.6827870732,3.051320904e-05,3.078902176e-05,0.594627899,1.243779498
573,-0.001627832794,0.002159095535,0.5794592503,-3.585002065e-05,3.863553076e-05,0.5944509496,1.243577125
574,-0.001624609464,-0.000128720112,0.6418858939,-3.057207099e-05,-4.424318849e-06,0.5944696334,1.243598484
575,-0.00162231597,0.007354605705,0.7037818889,-8.54711816e-06,1.278852603e-05,0.5943575074,1.243470319
576,-0.001614687037,-0.007962466599,0.5443398181,-5.321662563e-06,-1.616106587e-05,0.5943726823,1.24348766
577,-0.001615054697,7.506752753e-05,0.6062221513,2.671540746e-05,-1.837451081e-06,0.5940576369,1.243127868
578,-0.001606200859,-0.002214218619,0.6685948739,3.130114207e-05,2.6014446e-05,0.5940697849,1.243141733
579,-0.001555785865,0.00236253824,0.5653492183,6.32445843e-06,1.201040843e-06,0.5948989526,1.244089803
580,-0.001556455148,-0.003709377212,0.6278179464,-7.083674704e-08,8.502521683e-06,0.5949220152,1.244116223
581,-0.001553605024,0.00114744967,0.6902852564,1.295223203e-06,-2.341815511e-06,0.5949330685,1.244128886
582,-0.001617838004,-0.001024455684,0.5864164288,-3.51685078e-05,-1.673274654e-05,0.5943285128,1.243437188
583,-0.001619240436,0.004145320732,0.6485742368,-3.769381618e-05,7.392448959e-05,0.5941042213,1.243181043
584,-0.001607840542,-0.005060098493,0.7113035996,-3.231604297e-05,-7.235764622e-05,0.5949381552,1.24413472
585,-0.001561515533,0.0006101350857,0.5507872521,3.254270023e-05,-8.008543241e-06,0.5943491809,1.243460804
586,-0.00154920685,-0.00156904458,0.6132003532,3.652408096e-05,2.673154108e-05,0.5943668268,1.24348097
587,-0.001537513164,0.003111097823,0.6756076165,3.86612662e-05,-4.420583133e-05,0.5943813226,1.243497538
588,-0.001537453172,-0.002897280772,0.572530181,-2.052946495e-05,-3.384486129e-05,0.5947787666,1.243952167
589,-0.001534492376,0.001739745081,0.6349790645,-1.884823363e-05,1.640552599e-05,0.5947887429,1.243963589
590,-0.001540744928,-0.0004598064065,0.6974308023,-2.452898972e-05,-5.571848435e-06,0.5948033844,1.243980353
591,-0.001550713351,0.005482106762,0.5929399251,-4.186582452e-06,1.036242111e-05,0.5944381551,1.243562496
592,-0.001544998092,-0.005951866954,0.655363364,-2.717154104e-06,-1.109516673e-05,0.5944634247,1.243591385
593,-0.001580936686,0.0003524111637,0.7177275146,-1.612839969e-05,4.159832146e-06,0.594097212,1.243173036
594,-0.001557700883,-0.001908727249,0.5392499337,1.954296541e-05,1.301498987e-05,0.5938214956,1.242858515
595,-0.001560295754,0.002778642879,0.6016233293,1.266920089e-05,-2.119481734e-05,0.5938493163,1.242890234
596,-0.00155330858,-0.003363755353,0.6639865425,1.505854678e-05,1.954807819e-05,0.5938650371,1.242908159
597,-0.001485481526,0.001431541892,0.5604267056,1.960775297e-05,-1.136504399e-05,0.5947697815,1.24394188
598,-0.001477931946,-0.0007214730621,0.6228819328,2.065100068e-05,5.29250805e-06,0.5947823318,1.243956248
599,-0.001463348151,0.004574753361,0.6853380843,2.610724123e-05,-4.386662782e-05,0.5948145885,1.243993184
600,-0.001534349394,-0.004352005085,0.5818389609,-4.507515843e-05,-7.341114214e-05,0.5944291737,1.243552236
601,-0.00152784499,0.0008994134239,0.644238677,-3.84494227e-05,1.750451518e-05,0.5944441751,1.243569379
602,-0.001525937587,-0.001309975112,0.7066590698,-3.674802321e-05,-2.469222385e-05,0.5944639665,1.243592006
603,-0.00149793868,0.003574143868,0.5462300447,3.599674256e-05,-5.881731667e-05,0.5942378269,1.243333593
604,-0.001489610402,-0.002551474738,0.6086897827,3.459073277e-05,3.078984849e-05,0.5943188652,1.243426165
605,-0.001488199917,0.00206216146,0.6707187,3.119450576e-05,-3.066530825e-05,0.5939833763,1.243043134
606,-0.001456846876,-0.0001889808031,0.5676401349,-6.424294625e-06,7.977444126e-07,0.5947729202,1.243945473
607,-0.001483416002,0.006797114029,0.6297974377,-3.110932186e-06,1.50558086e-05,0.5943265047,1.243434892
608,-0.001477730918,-0.00667635963,0.6922144022,-1.623046132e-06,-9.767545934e-06,0.5943456633,1.243456784
609,-0.001505150543,0.0002100791072,0.588469571,-2.61002282e-05,-7.576020412e-07,0.5940845718,1.243158609
610,-0.001512181463,-0.002083765305,0.6508546843,-3.379658068e-05,-2.949436296e-05,0.5940976584,1.243173547
611,-0.001510327467,0.002621300531,0.7132381081,-3.282888339e-05,3.456534015e-05,0.594111184,1.243188986
612,-0.001435873204,-0.003503904849,0.5532241942,3.807448998e-05,6.003843221e-05,0.5945365544,1.243675012
613,-0.001428483271,0.001295487514,0.6156600176,3.489947609e-05,-1.738821505e-05,0.5945508114,1.243691314
614,-0.001417449539,-0.0008569089825,0.6780919878,3.754970446e-05,1.434636882e-05,0.5945705305,1.243713869
615,-0.001441400272,0.00434124533,0.5749870875,-3.247465678e-05,7.018919079e-05,0.594785357,1.243959717
616,-0.001436497539,-0.004617861626,0.6371795963,-2.966399553e-05,-7.009422593e-05,0.5945718124,1.243715339
617,-0.001434302698,0.0007473804526,0.6996539908,-2.582030737e-05,8.091862454e-06,0.5946174609,1.243767554
618,-0.001473773474,-0.001463971445,0.5950051634,-9.400074084e-06,-8.919742087e-06,0.593847412,1.242888063
619,-0.001470089129,0.003418727098,0.6573700614,-6.498325167e-06,2.055277967e-05,0.593861896,1.242904578
620,-0.001474028805,-0.002783750683,0.7197324204,-1.569914663e-05,-1.804135032e-05,0.5938785096,1.242923522
621,-0.001444414204,0.001928293312,0.5415786622,2.128687571e-05,-1.600904999e-05,0.5939643095,1.243021381
622,-0.001434957063,-0.0003250760001,0.6039507303,2.034522859e-05,6.204131592e-06,0.5939817662,1.243041296
623,-0.001415195316,0.006026420234,0.6668593302,-4.361178235e-07,8.902833918e-06,0.5944077626,1.243527754
624,-0.001405288686,-0.00542483087,0.5628824447,5.080221779e-06,-1.214486691e-05,0.594424336,1.243546699
625,-0.001380939415,0.0004690123822,0.6253902005,1.65873176e-06,-1.678998113e-06,0.5948962806,1.244086742
626,-0.00136756056,-0.001705710179,0.6878651006,8.746932883e-06,7.707948253e-06,0.5949253396,1.244120032
627,-0.001425705887,0.00297887978,0.5839235669,-3.737629572e-05,5.157720409e-05,0.5941751944,1.243262067
628,-0.001422238929,-0.003153689792,0.6463659148,-3.563305379e-05,-5.191982542e-05,0.5942242645,1.243318103
629,-0.001419238377,0.001632032935,0.7087740341,-3.25861995e-05,3.157326464e-05,0.5942498612,1.243347336
630,-0.001386064834,-0.0005981240994,0.5484433564,2.665044028e-05,5.0704975e-06,0.5942360328,1.24333154
631,-0.001387373845,0.005045994508,0.6113499613,-4.776790485e-06,8.450620484e-06,0.5943646606,1.243478493
632,-0.001365343263,-0.0040131026,0.6732279445,3.585722923e-05,6.368134379e-05,0.5942622026,1.243361436
633,-0.001349746875,0.001016417511,0.5701456009,-1.118954207e-05,7.709581538e-06,0.5948335228,1.244014864
634,-0.001344760107,-0.001136388865,0.6326038607,-9.709961685e-06,-5.843820394e-06,0.5948452271,1.244028268
635,-0.001347438815,0.003769923981,0.6950741137,-1.831411493e-05,2.930926629e-05,0.5948708907,1.244057661
636,-0.001403652479,-0.002411334746,0.5907563637,-2.630405695e-05,-2.259827484e-05,0.5940846616,1.243158712
637,-0.001399400376,0.002265645805,0.6531463751,-2.367334742e-05,1.940405122e-05,0.5941149502,1.243193284
638,-0.001394497726,-6.174683466e-05,0.7152761759,-2.202341309e-05,-3.459884631e-06,0.593899792,1.242947792
639,-0.001349363688,0.008232414956,0.5558267683,6.635598815e-07,1.483756112e-05,0.5943085104,1.243414333
640,-0.001352445884,-0.008570401994,0.6182485092,-6.038909835e-06,-1.706134252e-05,0.5943321772,1.243441374
641,-0.001311010457,4.061421026e-05,0.6804174349,2.761501946e-05,-7.433859001e-08,0.5945887184,1.243734673
642,-0.001337029137,-0.002247065253,0.5771997031,-2.945795608e-05,-2.936273184e-05,0.5945942805,1.243741036
643,-0.001334397333,0.002360928216,0.6396356876,-2.932528307e-05,3.810554553e-05,0.5946069027,1.243755477
644,-0.00133025325,-0.003856979117,0.7020808619,-2.828799985e-05,-6.754334317e-05,0.5946240332,1.243775078
645,-0.001363625971,0.001148153422,0.5972890682,-5.44471828e-06,-1.028974526e-06,0.5939144562,1.242964516
646,-0.001358645049,-0.001062893057,0.6596506106,-3.996547618e-06,-3.549832579e-06,0.5939309283,1.242983303
647,-0.001355358149,0.004076047096,0.7220094599,-9.17447255e-07,1.639098204e-06,0.5939390461,1.242992562
648,-0.001314628054,-0.005096775801,0.5382919335,-6.019431262e-07,-9.2799276e-06,0.5944809908,1.243611469
649,-0.001333290755,0.0005887175101,0.6000849356,1.13763238e-05,-6.033399948e-07,0.5937749124,1.242805414
650,-0.001340769408,-0.001639897014,0.6624714547,7.93539138e-07,7.349439815e-06,0.5938171188,1.242853525
651,-0.001271272457,0.003035750841,0.5587774482,2.086409417e-05,-3.541685234e-05,0.5947009087,1.243863044
652,-0.001264014928,-0.002916977409,0.6212322823,2.240701575e-05,2.984239895e-05,0.5947191055,1.24388387
653,-0.001256808839,0.001684148394,0.6836851081,2.325976228e-05,-1.835344039e-05,0.5947299229,1.243896252
654,-0.001297949573,-0.0004973516894,0.5802801904,-2.935505467e-05,-7.746432108e-06,0.5944732338,1.2436026
655,-0.001293805204,0.005366325801,0.6421970962,-7.298356877e-06,1.128036255e-05,0.5943967202,1.243515133
656,-0.001286866002,-0.006107750599,0.7046100347,-4.503662882e-06,-1.012170167e-05,0.5944120787,1.243532688
657,-0.001286460971,0.0003133586244,0.5446693486,2.606658326e-05,-2.067541359e-06,0.5941340463,1.243215084
658,-0.001278549782,-0.001937054821,0.607053663,2.767067212e-05,1.890206506e-05,0.5941547295,1.243238698
659,-0.001269801833,0.002707701589,0.6694527164,2.910602352e-05,-3.364590133e-05,0.5941900116,1.243278984
660,-0.001238166262,-0.003324203995,0.5660059026,-3.10606028e-06,-3.676046017e-06,0.5947667401,1.243938397
661,-0.001234913641,0.001398699929,0.6284888742,-1.052583332e-06,1.573036574e-06,0.5947915479,1.2439668
662,-0.001228704561,-0.0007552560196,0.6909630019,4.923048446e-07,9.564202548e-07,0.594815842,1.243994617
663,-0.001286213181,0.004677421684,0.5870015344,-2.837292899e-05,8.137289044e-05,0.5941334508,1.24321441
664,-0.001282221734,-0.004470829586,0.6493895554,-2.827922009e-05,-6.991321964e-05,0.5941477466,1.24323073
665,-0.001284444392,0.0008643256756,0.7117674226,-3.156364587e-05,8.73888656e-06,0.5941673045,1.243253055
666,-0.001228886674,-0.001320597011,0.5516373184,3.011546586e-05,1.733146628e-05,0.5944489914,1.243574885
667,-0.001217779812,0.003477688092,0.6140464819,3.370899612e-05,-5.885403962e-05,0.5944638075,1.243591827
668,-0.001209574955,-0.002565169486,0.6764722706,3.448549711e-05,3.954087196e-05,0.5944819247,1.243612539
669,-0.001212445798,0.002014533539,0.5733833517,-1.519898879e-05,2.248096255e-05,0.5948102944,1.243988265
670,-0.001218879983,-0.0002218146278,0.635853102,-2.290106704e-05,3.051863973e-07,0.5948455526,1.244028641
671,-0.001226313184,0.006575911552,0.6975382306,-3.403883975e-06,1.695466717e-05,0.5942810306,1.243382939
672,-0.001220823666,-0.006921869418,0.5935807162,-1.941811358e-06,-1.634772122e-05,0.5943158878,1.243422762
673,-0.001249712935,0.0001776587389,0.6559095452,-1.229474959e-05,-1.16832833e-06,0.593892955,1.242939995
674,-0.001244775293,-0.002127641361,0.7182768352,-9.373262326e-06,-1.708404271e-05,0.5939091718,1.242958489
675,-0.001236142217,0.002555948044,0.5400711098,1.003663286e-05,-1.834699838e-05,0.5939141025,1.242964113
676,-0.001228772567,-0.003642810225,0.6024307435,1.269553519e-05,2.717184991e-05,0.5939252295,1.242976804
677,-0.001217851025,0.001288145174,0.6648051329,1.307802961e-05,-6.457495019e-06,0.5939509229,1.24300611
678,-0.001163915797,-0.0008866126197,0.5612946579,1.441867474e-05,9.81917739e-06,0.5948387738,1.244020877
679,-0.001151443755,0.004192733851,0.6237555547,1.804732232e-05,-3.919938917e-05,0.5948712077,1.244058025
680,-0.001154404721,-0.004615785398,0.686223216,1.253709167e-05,4.012564924e-05,0.5948969792,1.244087544
681,-0.001202092106,0.000721869268,0.582671586,-3.191617414e-05,1.064960604e-05,0.5944847259,1.24361574
682,-0.001200296333,-0.001488707545,0.6448470159,-3.225217353e-05,-2.432047629e-05,0.5942763694,1.243377616
683,-0.001199421588,0.003340755566,0.707282936,-3.180907184e-05,6.063290741e-05,0.5943068043,1.243412388
684,-0.001169024685,-0.002775195461,0.5468726744,3.220579302e-05,4.200243251e-05,0.5941457428,1.243228439
685,-0.001168292885,0.00187263111,0.6092708704,2.560672102e-05,-2.064656925e-05,0.5941640802,1.243249374
686,-0.001159985067,-0.0003668648008,0.6716676965,2.555984541e-05,-2.611354928e-06,0.5941808272,1.243268495
687,-0.001162408673,0.005875563295,0.5682341988,-2.34277983e-06,8.910849187e-06,0.5943860617,1.243502951
688,-0.001156910517,-0.005544886025,0.6306464777,-8.39279227e-07,-1.218639485e-05,0.5944007976,1.243519793
689,-0.001125954152,0.0004389788256,0.6934556384,-3.289658883e-06,2.9440484e-06,0.5948748848,1.244062235
690,-0.001183683793,-0.001801127011,0.5892788594,-2.649915178e-05,-2.105595707e-05,0.5941259629,1.243205856
691,-0.001182346705,0.002949850542,0.6516706331,-2.571149659e-05,3.857567239e-05,0.5941481903,1.243231233
692,-0.001178165911,-0.003226093941,0.7140834421,-2.449384183e-05,-3.942925523e-05,0.5941933924,1.243282845
693,-0.001114722044,0.001543673941,0.5539056639,2.966891087e-05,-2.648606071e-05,0.5944552198,1.243582006
694,-0.001104959832,-0.000626029962,0.6163541431,3.263825888e-05,5.601734848e-06,0.5944845818,1.243615576
695,-0.001100998095,0.004856258508,0.6787765439,2.853094683e-05,-8.640623169e-05,0.5945149258,1.24365028
696,-0.001117402598,-0.004089771439,0.5756474925,-2.525248936e-05,-5.719654238e-05,0.5946501535,1.243804963
697,-0.001116884022,0.0009911633202,0.6380752798,-2.244785925e-05,1.417242333e-05,0.5946561651,1.243811839
698,-0.001113361014,-0.001182798207,0.7005176121,-2.035602824e-05,-1.290011423e-05,0.5946714011,1.243829273
699,-0.00114292929,0.003827000351,0.5958110999,-1.167412232e-06,2.020957293e-05,0.5939046355,1.242953316
700,-0.001148483807,-0.00246527796,0.6581777077,-1.117241166e-05,-1.303681064e-05,0.5939321637,1.242984712
701,-0.00114207972,0.002224587626,0.7205416285,-8.427719087e-06,5.87554861e-06,0.5939500016,1.243005059
702,-0.001116768407,-9.447496799e-05,0.5424240613,1.739037219e-05,-1.082629565e-06,0.5940786414,1.24315184
703,-0.001099054212,0.007732128075,0.6053432124,-1.285818907e-06,1.491708084e-05,0.5945117958,1.243646693
704,-0.001093312335,-0.007532257029,0.6675084205,4.787037719e-07,-1.401688095e-05,0.5942933287,1.243396988
705,-0.001066733721,0.0001082845974,0.5636263015,2.856176898e-06,2.258840608e-06,0.5947865119,1.243961034
706,-0.001057826567,-0.002130547173,0.6260949319,5.248752314e-06,9.437683697e-06,0.5948117288,1.243989907
707,-0.001049741189,0.002394676076,0.688558724,8.226937641e-06,-1.308143692e-05,0.5948281193,1.244008676
708,-0.001100666365,-0.003772760287,0.5847976423,-3.073579384e-05,-7.055642345e-05,0.5942563822,1.243354788
709,-0.001095518549,0.001219124485,0.6471875144,-2.485962687e-05,1.874865135e-05,0.5942729305,1.243373686
710,-0.001101983663,-0.000988566827,0.7095872261,-3.19610319e-05,-1.517507381e-05,0.5942886955,1.243391696
711,-0.001059601939,0.004122012102,0.5492833523,3.216780196e-05,-7.092165357e-05,0.5943441351,1.243455043
712,-0.001053050364,-0.004863776596,0.6116871071,3.06106929e-05,9.051144276e-05,0.5943639993,1.243477746
713,-0.0010443569,0.0006461226651,0.674126218,2.938027306e-05,-5.634647147e-06,0.5943942373,1.243512296
714,-0.001032486242,-0.00153559591,0.5710801431,-8.112475636e-06,-1.431627395e-05,0.5949380246,1.244134565
715,-0.001036597306,0.003157793968,0.6332879683,-1.719177914e-05,2.549759735e-05,0.5947307618,1.243897212
716,-0.001031652491,-0.00284340004,0.6957567898,-1.339080025e-05,-2.192637227e-05,0.5947543177,1.243924177
717,-0.00107596738,0.001824840617,0.5913776246,-1.839504083e-05,1.941407557e-05,0.5939579474,1.243014123
718,-0.001071698424,-0.0004338407336,0.6537499894,-1.643358369e-05,-3.316154939e-06,0.5939751672,1.243033767
719,-0.001033351499,0.005608345965,0.7161261917,2.466809456e-06,1.295255376e-05,0.5943754742,1.243490851
720,-0.001037028731,-0.005802833706,0.5566834696,-4.630291183e-06,-7.603074253e-06,0.5943900345,1.243507492
721,-0.001003490523,0.0003663852744,0.6188608663,2.225248096e-05,-7.980695823e-06,0.5946759247,1.24383445
722,-0.0009947148222,-0.001823223939,0.6813044715,2.412838035e-05,2.017991681e-05,0.5946960159,1.243857443
723,-0.001020080966,0.002801898486,0.5780518546,-2.452187979e-05,4.227001288e-05,0.5946339653,1.243786439
724,-0.001014022553,-0.00327779544,0.640498427,-2.052259724e-05,-5.256914084e-05,0.594658781,1.243814834
725,-0.001025019734,0.001499611236,0.7029893284,-2.947576088e-05,2.276953478e-05,0.5947331372,1.243899932
726,-0.001039212908,-0.0007066723598,0.597824777,-1.671660856e-06,1.935823937e-06,0.5937168927,1.242739291
727,-0.001033599269,0.004854161591,0.660235226,2.659262795e-06,2.516776879e-07,0.5937752247,1.24280577
728,-0.001025977546,-0.004301614795,0.722613797,4.640105838e-06,1.551919555e-05,0.5938133314,1.242849208
729,-0.001021548431,0.0009347000609,0.5359360502,3.811717526e-06,-2.329748375e-06,0.5938427428,1.242882739
730,-0.001025212436,-0.001275666337,0.5982967544,-2.48420762e-06,1.101396167e-07,0.593859495,1.242901839
731,-0.001020418115,0.003692906652,0.6606491207,1.54239503e-07,-8.112696261e-07,0.5938648589,1.242907956
732,-0.0009625389688,-0.002470738232,0.5567763006,2.209067054e-05,3.128116447e-05,0.5946802733,1.243839427
733,-0.0009540505337,0.002077772443,0.6192209369,2.41408871e-05,-2.231749362e-05,0.594695119,1.243856417
734,-0.0009481034676,-0.0001519288917,0.6816677763,2.461537371e-05,6.625657806e-06,0.5947088275,1.243872106
735,-0.0009804445775,0.00704561924,0.5778802401,-5.412988729e-06,7.543104778e-06,0.5944424317,1.243567385
736,-0.0009744323428,-0.006472128112,0.6403062828,-3.337752412e-06,-1.516939219e-05,0.5944701588,1.243599084
737,-0.0009743323751,0.0002439415463,0.7030087748,-2.494104286e-05,3.67506346e-06,0.5944245135,1.243546902
738,-0.0009740193984,-0.002022045183,0.542590983,2.073872855e-05,1.911427293e-05,0.5939251011,1.242976657
739,-0.0009661442609,0.00263311221,0.6049702771,2.387526827e-05,-2.757347746e-05,0.5939467054,1.2430013
740,-0.000967525228,-0.003502174767,0.6673426161,1.711028529e-05,4.291410229e-05,0.5939644239,1.243021513
741,-0.0009275972644,0.001329089375,0.5640285819,4.111556626e-06,2.609650561e-07,0.5948285529,1.244009172
742,-0.0009208670472,-0.0008285174287,0.6264938869,6.390389191e-06,-2.655500663e-06,0.594847777,1.244031188
743,-0.0009090302308,0.004342244025,0.6889595127,7.419171137e-06,-1.508384842e-05,0.5948761743,1.244063712
744,-0.0009582787262,-0.004620855586,0.5851684722,-2.338485848e-05,-8.596997734e-05,0.5942739046,1.243374806
745,-0.0009621981951,0.000794831277,0.6475533405,-2.782693113e-05,1.166261322e-05,0.5942953323,1.243399278
746,-0.0009592282486,-0.001420776273,0.7099567354,-2.624272909e-05,-2.065731916e-05,0.5943115177,1.24341777
747,-0.0009189846916,0.003387236888,0.549696056,3.012109317e-05,-5.54640755e-05,0.5944207127,1.243542561
748,-0.0009121353193,-0.002664942349,0.6118560297,2.957297298e-05,4.335429524e-05,0.594194346,1.243283935
749,-0.0009012806331,0.001929142545,0.6743055856,3.262379042e-05,-3.050400504e-05,0.5942478607,1.243345051
750,-0.000910250844,-0.0002927357702,0.5712264886,-1.999107764e-05,-4.181162419e-06,0.5947476607,1.243916556
751,-0.0009183530986,0.006192237731,0.633244856,-4.211082897e-06,1.103334947e-05,0.5943489055,1.243460489
752,-0.0009127824607,-0.005309420469,0.6956583474,-2.527910918e-06,-1.053077852e-05,0.5943647859,1.243478636
753,-0.0009346947822,0.0005218419025,0.5917376874,-1.485454317e-05,5.276915608e-06,0.5939859388,1.243046056
