time              7.519400000e-09
                 x                y                z              rxy                G               Bx               By               Bz                m                q           nmacro           rmacro               ID              fEx              fEy              fEz              fBx              fBy              fBz            G_cnt            G_his 
  -3.391444844e-04  6.381943972e-04  1.348594069e+00  7.227109172e-04  1.244593200e+00  1.970481985e-06 -2.045310862e-06  5.953379770e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  4.300000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.241735000e+00 
  -2.033662214e-04 -7.073538476e-04  1.364610717e+00  7.360076669e-04  1.242169722e+00  4.741235804e-06 -7.593305801e-07  5.932165031e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  4.400000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.000000000e+00  1.241745000e+00 
   2.094510681e-04  7.146515845e-04  1.312427836e+00  7.447124527e-04  1.242659491e+00 -3.127209668e-06  4.190830006e-07  5.936468524e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  4.500000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.241755000e+00 
   7.192093660e-04 -2.151872958e-04  1.333752033e+00  7.507114522e-04  1.242925030e+00 -1.096645121e-06  1.655705788e-06  5.938798324e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  4.600000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.000000000e+00  1.241765000e+00 
  -7.283131513e-04  2.285298670e-04  1.354956200e+00  7.633255835e-04  1.243130069e+00  5.570791689e-07  3.201736614e-06  5.940595663e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  4.700000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.241775000e+00 
  -7.320067626e-04 -2.087672523e-04  1.320644857e+00  7.611948937e-04  1.243309175e+00  2.380066834e-06  6.615083325e-06  5.942164503e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  4.800000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.000000000e+00  1.241785000e+00 
   7.585789902e-04  2.065999592e-04  1.341775717e+00  7.862096588e-04  1.243477355e+00  5.982255464e-06 -8.615540453e-06  5.943636649e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  4.900000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.000000000e+00  1.241795000e+00 
   2.128132066e-04 -7.604898885e-04  1.362903981e+00  7.897052180e-04  1.243644328e+00 -6.887693058e-06 -3.439830376e-06  5.945097278e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  5.000000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.000000000e+00  1.241805000e+00 
  -2.363891517e-04  7.561997606e-04  1.328583812e+00  7.922865069e-04  1.243819312e+00 -2.552664362e-06 -1.819324788e-06  5.946626967e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  5.100000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.000000000e+00  1.241815000e+00 
  -3.797748017e-04 -7.088710363e-04  1.349768463e+00  8.041934134e-04  1.244015150e+00 -6.894458519e-07 -5.633960733e-07  5.948337729e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  5.200000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.000000000e+00  1.241825000e+00 
   3.840357087e-04  7.158169559e-04  1.371045542e+00  8.123283449e-04  1.244258132e+00  9.584995219e-07  6.117650281e-07  5.950458513e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  5.300000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.000000000e+00  1.241835000e+00 
   7.277965980e-04 -3.812701754e-04  1.312483870e+00  8.216172069e-04  1.244641812e+00  2.921866365e-06  1.874041611e-06  5.953803269e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  5.400000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  2.000000000e+00  1.241845000e+00 
  -7.395337014e-04  3.970334365e-04  1.328548561e+00  8.393721732e-04  1.242242116e+00 -5.152323561e-06  3.527815023e-06  5.932801653e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  5.500000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.241855000e+00 
  -6.486605876e-04 -5.429239227e-04  1.350230779e+00  8.458882572e-04  1.242688100e+00 -2.132575336e-06 -6.444355567e-06  5.936719649e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  5.600000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  2.000000000e+00  1.241865000e+00 
   6.488173928e-04  5.260034272e-04  1.316074596e+00  8.352506298e-04  1.242945381e+00 -3.594974882e-07 -3.163932595e-06  5.938976782e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  5.700000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.241875000e+00 
   5.407768523e-04 -6.590222004e-04  1.337272228e+00  8.524962549e-04  1.243147128e+00  1.305873791e-06 -1.628341236e-06  5.940745134e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  5.800000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.000000000e+00  1.241885000e+00 
  -5.347106895e-04  6.601356508e-04  1.358421934e+00  8.495261025e-04  1.243324751e+00  3.450816201e-06 -3.948041396e-07  5.942300884e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  5.900000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.000000000e+00  1.241895000e+00 
  -9.407290377e-05 -8.564914586e-04  1.324087831e+00  8.616422284e-04  1.243492453e+00 -4.232875344e-06  7.830597880e-07  5.943768759e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  6.000000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.241905000e+00 
   8.131160002e-05  8.701185751e-04  1.345216721e+00  8.739095554e-04  1.243659753e+00 -1.741897400e-06  2.075939925e-06  5.945232163e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  6.100000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.000000000e+00  1.241915000e+00 
   8.724884693e-04 -7.728921512e-05  1.366363026e+00  8.759051043e-04  1.243836003e+00 -3.259273202e-08  3.837462095e-06  5.946772827e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  6.200000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.000000000e+00  1.241925000e+00 
  -8.758702743e-04  7.412302717e-05  1.313601257e+00  8.790011153e-04  1.244034689e+00  1.666650075e-06 -5.550693736e-06  5.948508345e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  6.300000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.000000000e+00  1.241935000e+00 
  -8.806488209e-04 -5.026216492e-05  1.334891699e+00  8.820819865e-04  1.244284485e+00  4.083160604e-06 -2.904046589e-06  5.950688404e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  6.400000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.241945000e+00 
   8.888002006e-04  4.081238783e-05  1.356499424e+00  8.897367294e-04  1.244696079e+00 -3.563242166e-06 -1.440018898e-06  5.954275946e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  6.500000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.000000000e+00  1.241955000e+00 
   4.129290059e-05 -9.042701346e-04  1.317116051e+00  9.052124502e-04  1.242303921e+00 -1.377786871e-06 -2.271301089e-07  5.933345022e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  6.600000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  2.000000000e+00  1.241965000e+00 
  -4.407369449e-05  9.127876430e-04  1.338730022e+00  9.138510665e-04  1.242715515e+00  2.939916143e-07  9.567373554e-07  5.936960271e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  6.700000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  2.000000000e+00  1.241975000e+00 
  -6.122406137e-04 -6.754544257e-04  1.360022988e+00  9.116343841e-04  1.242965311e+00  2.051971330e-06  2.285736192e-06  5.939151530e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  6.800000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.000000000e+00  1.241985000e+00 
   6.325395401e-04  6.950841736e-04  1.325750545e+00  9.398128953e-04  1.243163997e+00  4.933181268e-06  4.193886025e-06  5.940892929e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  6.900000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.000000000e+00  1.241995000e+00 
   6.838001461e-04 -6.370983132e-04  1.346897520e+00  9.345998612e-04  1.243340247e+00 -3.023780965e-06 -4.950616526e-06  5.942436562e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  7.000000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  2.000000000e+00  1.242005000e+00 
  -6.978832283e-04  6.244156983e-04  1.368026604e+00  9.364485916e-04  1.243507547e+00 -1.027377773e-06 -2.665936154e-06  5.943900832e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  7.100000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  2.000000000e+00  1.242015000e+00 
