time              7.519600000e-09
                 x                y                z              rxy                G               Bx               By               Bz                m                q           nmacro           rmacro               ID              fEx              fEy              fEz              fBx              fBy              fBz            G_cnt            G_his 
  -2.745596460e-04  3.598145484e-04  1.217456261e+00  4.526030363e-04  1.242932269e+00 -1.823438578e-05  1.128916518e-04  5.938861692e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  2.700000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  2.800000000e+01  1.243005000e+00 
  -1.371704049e-04 -3.346626802e-04  1.301492620e+00  3.616833276e-04  1.243818664e+00  3.586748097e-05 -1.140485183e-04  5.946621183e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  2.800000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.600000000e+01  1.243015000e+00 
  -6.757057202e-05 -8.223811424e-05  1.385431547e+00  1.064372568e-04  1.243757069e+00  6.056000880e-05 -6.205001897e-05  5.946082905e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  2.900000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.800000000e+01  1.243025000e+00 
  -5.008128139e-04 -6.964573552e-05  1.246621642e+00  5.056322805e-04  1.244071935e+00 -1.322108882e-04 -2.689030039e-05  5.948833386e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  3.000000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  2.000000000e+01  1.243035000e+00 
  -3.661796746e-04  1.953077543e-04  1.329542692e+00  4.150092445e-04  1.243443407e+00 -6.998013701e-05  4.821398694e-06  5.943339525e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  3.100000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.700000000e+01  1.243045000e+00 
  -2.271728365e-04 -1.372694394e-04  1.411560823e+00  2.654249360e-04  1.243177253e+00  7.731592177e-09  3.443332375e-05  5.941009059e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  3.200000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  2.600000000e+01  1.243055000e+00 
  -1.643664373e-04  1.583362555e-04  1.273073485e+00  2.282250983e-04  1.242923776e+00  2.270621511e-05  6.779036215e-05  5.938787281e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  3.300000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.300000000e+01  1.243065000e+00 
   4.561720350e-06  2.224515026e-04  1.356110889e+00  2.224982703e-04  1.243315440e+00  9.943625413e-05  1.263306847e-04  5.942219142e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  3.400000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  2.100000000e+01  1.243075000e+00 
  -4.580476510e-04 -1.654044728e-04  1.440926983e+00  4.869972179e-04  1.243923883e+00 -1.178128775e-04 -1.052321956e-04  5.947540407e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  3.500000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.900000000e+01  1.243085000e+00 
  -2.985419924e-04 -2.344088182e-04  1.226561739e+00  3.795718842e-04  1.243115886e+00 -3.178718783e-05 -5.498161310e-05  5.940471346e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  3.600000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  2.100000000e+01  1.243095000e+00 
  -1.960463656e-04 -1.845187866e-05  1.311367363e+00  1.969127961e-04  1.244017695e+00 -1.299826417e-06 -2.383693759e-05  5.948359947e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  3.700000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  2.300000000e+01  1.243105000e+00 
  -1.429553526e-04 -1.345680019e-05  1.393874884e+00  1.435873194e-04  1.243256888e+00  2.769020575e-05  5.940482378e-06  5.941706613e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  3.800000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  2.400000000e+01  1.243115000e+00 
   2.223806004e-05  2.088383889e-04  1.256069014e+00  2.100190563e-04  1.243931279e+00  9.377431747e-05  4.000744276e-05  5.947605135e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  3.900000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.800000000e+01  1.243125000e+00 
  -4.356538522e-04  2.326350294e-05  1.337882394e+00  4.362745346e-04  1.243026625e+00 -9.836016486e-05  7.272273843e-05  5.939688940e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  4.000000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.800000000e+01  1.243135000e+00 
